,index,Country/Region,value
10934,2021-05-01,ブータン,1106
10935,2021-05-02,ブータン,1111
10936,2021-05-03,ブータン,1119
10937,2021-05-04,ブータン,1135
10938,2021-05-05,ブータン,1144
10939,2021-05-06,ブータン,1161
10940,2021-05-07,ブータン,1190
10941,2021-05-08,ブータン,1202
10942,2021-05-09,ブータン,1221
10943,2021-05-10,ブータン,1241
10944,2021-05-11,ブータン,1247
10945,2021-05-12,ブータン,1257
10946,2021-05-13,ブータン,1263
10947,2021-05-14,ブータン,1276
10948,2021-05-15,ブータン,1279
10949,2021-05-16,ブータン,1286
10950,2021-05-17,ブータン,1296
10951,2021-05-18,ブータン,1309
10952,2021-05-19,ブータン,1322
10953,2021-05-20,ブータン,1338
10954,2021-05-21,ブータン,1374
10955,2021-05-22,ブータン,1392
10956,2021-05-23,ブータン,1394
10957,2021-05-24,ブータン,1411
10958,2021-05-25,ブータン,1423
10959,2021-05-26,ブータン,1464
10960,2021-05-27,ブータン,1491
10961,2021-05-28,ブータン,1503
10962,2021-05-29,ブータン,1603
10963,2021-05-30,ブータン,1612
10964,2021-05-31,ブータン,1620
10965,2021-06-01,ブータン,1632
10966,2021-06-02,ブータン,1639
10967,2021-06-03,ブータン,1654
10968,2021-06-04,ブータン,1669
10969,2021-06-05,ブータン,1682
10970,2021-06-06,ブータン,1687
10971,2021-06-07,ブータン,1703
10972,2021-06-08,ブータン,1724
10973,2021-06-09,ブータン,1739
10974,2021-06-10,ブータン,1769
10975,2021-06-11,ブータン,1789
10976,2021-06-12,ブータン,1808
10977,2021-06-13,ブータン,1813
10978,2021-06-14,ブータン,1826
10979,2021-06-15,ブータン,1842
10980,2021-06-16,ブータン,1854
10981,2021-06-17,ブータン,1882
10982,2021-06-18,ブータン,1889
10983,2021-06-19,ブータン,1903
10984,2021-06-20,ブータン,1924
10985,2021-06-21,ブータン,1939
10986,2021-06-22,ブータン,1963
10987,2021-06-23,ブータン,1970
10988,2021-06-24,ブータン,2006
10989,2021-06-25,ブータン,2013
10990,2021-06-26,ブータン,2027
10991,2021-06-27,ブータン,2052
10992,2021-06-28,ブータン,2062
10993,2021-06-29,ブータン,2076
10994,2021-06-30,ブータン,2100
10995,2021-07-01,ブータン,2104
10996,2021-07-02,ブータン,2122
10997,2021-07-03,ブータン,2133
10998,2021-07-04,ブータン,2159
10999,2021-07-05,ブータン,2169
11000,2021-07-06,ブータン,2210
11001,2021-07-07,ブータン,2249
11002,2021-07-08,ブータン,2252
11003,2021-07-09,ブータン,2258
11004,2021-07-10,ブータン,2266
11005,2021-07-11,ブータン,2275
11006,2021-07-12,ブータン,2290
11007,2021-07-13,ブータン,2324
11008,2021-07-14,ブータン,2370
11009,2021-07-15,ブータン,2380
11010,2021-07-16,ブータン,2398
11011,2021-07-17,ブータン,2411
11012,2021-07-18,ブータン,2421
11013,2021-07-19,ブータン,2427
11014,2021-07-20,ブータン,2455
11015,2021-07-21,ブータン,2456
11016,2021-07-22,ブータン,2458
11017,2021-07-23,ブータン,2470
11018,2021-07-24,ブータン,2482
11019,2021-07-25,ブータン,2486
11020,2020-01-22,ボリビア,0
11021,2020-01-23,ボリビア,0
11022,2020-01-24,ボリビア,0
11023,2020-01-25,ボリビア,0
11024,2020-01-26,ボリビア,0
11025,2020-01-27,ボリビア,0
11026,2020-01-28,ボリビア,0
11027,2020-01-29,ボリビア,0
11028,2020-01-30,ボリビア,0
11029,2020-01-31,ボリビア,0
11030,2020-02-01,ボリビア,0
11031,2020-02-02,ボリビア,0
11032,2020-02-03,ボリビア,0
11033,2020-02-04,ボリビア,0
11034,2020-02-05,ボリビア,0
11035,2020-02-06,ボリビア,0
11036,2020-02-07,ボリビア,0
11037,2020-02-08,ボリビア,0
11038,2020-02-09,ボリビア,0
11039,2020-02-10,ボリビア,0
11040,2020-02-11,ボリビア,0
11041,2020-02-12,ボリビア,0
11042,2020-02-13,ボリビア,0
11043,2020-02-14,ボリビア,0
11044,2020-02-15,ボリビア,0
11045,2020-02-16,ボリビア,0
11046,2020-02-17,ボリビア,0
11047,2020-02-18,ボリビア,0
11048,2020-02-19,ボリビア,0
11049,2020-02-20,ボリビア,0
11050,2020-02-21,ボリビア,0
11051,2020-02-22,ボリビア,0
11052,2020-02-23,ボリビア,0
11053,2020-02-24,ボリビア,0
11054,2020-02-25,ボリビア,0
11055,2020-02-26,ボリビア,0
11056,2020-02-27,ボリビア,0
11057,2020-02-28,ボリビア,0
11058,2020-02-29,ボリビア,0
11059,2020-03-01,ボリビア,0
11060,2020-03-02,ボリビア,0
11061,2020-03-03,ボリビア,0
11062,2020-03-04,ボリビア,0
11063,2020-03-05,ボリビア,0
11064,2020-03-06,ボリビア,0
11065,2020-03-07,ボリビア,0
11066,2020-03-08,ボリビア,0
11067,2020-03-09,ボリビア,0
11068,2020-03-10,ボリビア,0
11069,2020-03-11,ボリビア,2
11070,2020-03-12,ボリビア,2
11071,2020-03-13,ボリビア,3
11072,2020-03-14,ボリビア,10
11073,2020-03-15,ボリビア,10
11074,2020-03-16,ボリビア,11
11075,2020-03-17,ボリビア,11
11076,2020-03-18,ボリビア,12
11077,2020-03-19,ボリビア,12
11078,2020-03-20,ボリビア,15
11079,2020-03-21,ボリビア,19
11080,2020-03-22,ボリビア,24
11081,2020-03-23,ボリビア,27
11082,2020-03-24,ボリビア,29
11083,2020-03-25,ボリビア,32
11084,2020-03-26,ボリビア,43
11085,2020-03-27,ボリビア,61
11086,2020-03-28,ボリビア,74
11087,2020-03-29,ボリビア,81
11088,2020-03-30,ボリビア,97
11089,2020-03-31,ボリビア,107
11090,2020-04-01,ボリビア,115
11091,2020-04-02,ボリビア,123
11092,2020-04-03,ボリビア,132
11093,2020-04-04,ボリビア,139
11094,2020-04-05,ボリビア,157
11095,2020-04-06,ボリビア,183
11096,2020-04-07,ボリビア,194
11097,2020-04-08,ボリビア,210
11098,2020-04-09,ボリビア,264
11099,2020-04-10,ボリビア,268
11100,2020-04-11,ボリビア,275
11101,2020-04-12,ボリビア,300
11102,2020-04-13,ボリビア,330
11103,2020-04-14,ボリビア,354
11104,2020-04-15,ボリビア,397
11105,2020-04-16,ボリビア,441
11106,2020-04-17,ボリビア,465
11107,2020-04-18,ボリビア,493
11108,2020-04-19,ボリビア,520
11109,2020-04-20,ボリビア,564
11110,2020-04-21,ボリビア,598
11111,2020-04-22,ボリビア,609
11112,2020-04-23,ボリビア,703
11113,2020-04-24,ボリビア,807
11114,2020-04-25,ボリビア,866
11115,2020-04-26,ボリビア,950
11116,2020-04-27,ボリビア,1014
11117,2020-04-28,ボリビア,1053
11118,2020-04-29,ボリビア,1110
11119,2020-04-30,ボリビア,1167
11120,2020-05-01,ボリビア,1229
11121,2020-05-02,ボリビア,1470
11122,2020-05-03,ボリビア,1594
11123,2020-05-04,ボリビア,1681
11124,2020-05-05,ボリビア,1802
11125,2020-05-06,ボリビア,1886
11126,2020-05-07,ボリビア,2081
11127,2020-05-08,ボリビア,2266
11128,2020-05-09,ボリビア,2437
11129,2020-05-10,ボリビア,2556
11130,2020-05-11,ボリビア,2831
11131,2020-05-12,ボリビア,2964
11132,2020-05-13,ボリビア,3148
11133,2020-05-14,ボリビア,3372
11134,2020-05-15,ボリビア,3577
11135,2020-05-16,ボリビア,3826
11136,2020-05-17,ボリビア,4088
11137,2020-05-18,ボリビア,4263
11138,2020-05-19,ボリビア,4481
11139,2020-05-20,ボリビア,4919
11140,2020-05-21,ボリビア,5187
11141,2020-05-22,ボリビア,5579
11142,2020-05-23,ボリビア,5915
11143,2020-05-24,ボリビア,6263
11144,2020-05-25,ボリビア,6660
11145,2020-05-26,ボリビア,7136
11146,2020-05-27,ボリビア,7768
11147,2020-05-28,ボリビア,8387
11148,2020-05-29,ボリビア,8731
11149,2020-05-30,ボリビア,9592
11150,2020-05-31,ボリビア,9982
11151,2020-06-01,ボリビア,10531
11152,2020-06-02,ボリビア,10991
11153,2020-06-03,ボリビア,11638
11154,2020-06-04,ボリビア,12245
11155,2020-06-05,ボリビア,12728
11156,2020-06-06,ボリビア,13358
11157,2020-06-07,ボリビア,13643
11158,2020-06-08,ボリビア,13949
11159,2020-06-09,ボリビア,14644
11160,2020-06-10,ボリビア,15281
11161,2020-06-11,ボリビア,16165
11162,2020-06-12,ボリビア,16929
11163,2020-06-13,ボリビア,17842
11164,2020-06-14,ボリビア,18459
11165,2020-06-15,ボリビア,19073
11166,2020-06-16,ボリビア,19883
11167,2020-06-17,ボリビア,20685
11168,2020-06-18,ボリビア,21499
11169,2020-06-19,ボリビア,22476
11170,2020-06-20,ボリビア,23512
11171,2020-06-21,ボリビア,24388
11172,2020-06-22,ボリビア,25493
11173,2020-06-23,ボリビア,26389
11174,2020-06-24,ボリビア,27487
11175,2020-06-25,ボリビア,28503
11176,2020-06-26,ボリビア,29423
11177,2020-06-27,ボリビア,30676
11178,2020-06-28,ボリビア,31524
11179,2020-06-29,ボリビア,32125
11180,2020-06-30,ボリビア,33219
11181,2020-07-01,ボリビア,34227
11182,2020-07-02,ボリビア,35528
11183,2020-07-03,ボリビア,36818
